Jornada,Dia,Hora,Local,Equipa 1,Golos 1,Golos 2,Equipa 2,Divisao,Grupo,Fonte_Data,Fonte_Local,Data_Placeholder,Local_Placeholder,Falta de Comparência,Elo Antes 1,Elo Antes 2,Season Phase 1,Season Phase 2,Proportional Multiplier,K Factor 1,K Factor 2,Elo Change 1,Elo Change 2,Elo Delta 1,Elo Delta 2,Elo Depois 1,Elo Depois 2,Has Absence,Was In Previous Season 1,Was In Previous Season 2,Inter Group Adjustment 1,Inter Group Adjustment 2,Final Elo 1,Final Elo 2
6,2026-04-15 00:00:00,22h30,Sintético,Biologia,0,8,Tecnologias de Informação,2,A,Excel,Excel,False,False,,231,577,1.037480744835512,1.136008748923453,1.3195079107728942,136.89640500850126,149.89725309117145,-0.039666341857291926,0.03966634185729201,-5,6,226,583,False,True,True,0,0,226,583
6,2026-04-15 00:00:00,23h30,Sintético,Eng. de Materiais,2,1,Eng. Mecânica B,2,A,Excel,Excel,False,False,,794,706,1.4142135623730951,1.037480744835512,1.0717734625362931,151.5716566510398,111.1944330207089,0.3077818385089166,-0.3077818385089166,47,-34,841,672,False,True,True,0,0,841,672
9,2026-04-16 00:00:00,21h00,Sintético,Contabilidade,0,3,Eng. Computadores e Telemática,1,,Excel,Excel,False,False,Contabilidade,728,812,1.0,1.0440126386761064,1.1962311988513155,119.62311988513154,124.8880490379444,-0.3156860511303722,0.3156860511303722,0,0,728,812,True,True,True,0,0,728,812
9,2026-04-16 00:00:00,22h00,Sintético,Administração Pública,0,3,Eng. e Gestão Industrial,1,,Excel,Excel,False,False,,463,1250,1.0,1.0440126386761064,1.1962311988513155,119.62311988513154,124.8880490379444,-0.0007107080484849841,0.0007107080484849426,0,0,463,1250,False,True,True,0,0,463,1250
9,2026-04-16 00:00:00,23h00,Sintético,Gestão e Planeamento em Turismo,2,3,Fisioterapia,1,,Excel,Excel,False,False,,1094,1340,1.0,1.0,1.0413797439924106,104.13797439924106,104.13797439924106,-0.0940000674726344,0.09400006747263434,-10,10,1084,1350,False,True,True,0,0,1084,1350
7,2026-04-20 00:00:00,21h00,Sintético,Eng. Mecânica B,3,0,Eng. Informática,2,A,Excel,Excel,False,False,,672,429,1.0,1.136008748923453,1.1962311988513155,119.62311988513154,135.8929107630285,0.09637978196241315,-0.09637978196241301,12,-13,684,416,False,True,True,0,0,684,416
7,2026-04-20 00:00:00,22h00,Sintético,Tecnologias de Informação,4,0,Eng. de Materiais,2,A,Excel,Excel,False,False,,583,841,1.037480744835512,1.136008748923453,1.2311444133449163,127.72886229571631,139.85908247480566,0.9149996116829816,-0.9149996116829815,117,-128,700,713,False,True,True,0,0,700,713
10,2026-04-21 00:00:00,21h00,Sintético,Eng. e Gestão Industrial,3,0,Economia,1,,Excel,Excel,False,False,,1250,803,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,0.016031755568949868,-0.016031755568949826,2,-2,1252,801,False,True,True,0,0,1252,801
10,2026-04-21 00:00:00,22h00,Sintético,Fisioterapia,3,1,Administração Pública,1,,Excel,Excel,False,False,,1350,463,1.0,1.0,1.1161231740339044,111.61231740339043,111.61231740339043,0.00028305905446579516,-0.00028305905446582253,0,0,1350,463,False,True,True,0,0,1350,463
9,2026-04-21 00:00:00,23h00,Sintético,Ciências Biomédicas,2,1,Eng. Química,2,B,Excel,Excel,False,False,,880,627,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,0.08865120137545024,-0.08865120137545031,10,-10,890,617,False,True,True,0,0,890,617
9,2026-04-22 00:00:00,21h00,Sintético,MTC,6,11,Gestão,2,B,Excel,Excel,False,False,,384,747,1.0,1.0,1.0624882685141506,106.24882685141506,106.24882685141506,-0.034113486065083694,0.03411348606508369,-4,4,380,751,False,True,True,0,0,380,751
9,2026-04-22 00:00:00,22h00,Sintético,Biologia e Geologia,2,9,Eng. Civil,2,B,Excel,Excel,False,False,,161,1042,1.0,1.0,1.1623080652394242,116.23080652394242,116.23080652394242,-0.0002991369539679328,0.0002991369539678823,0,0,161,1042,False,True,True,0,0,161,1042
9,2026-04-22 00:00:00,23h00,Sintético,Música,2,9,Marketing,2,B,Excel,Excel,False,False,,254,467,1.0,1.0,1.1623080652394242,116.23080652394242,116.23080652394242,-0.12327210816502111,0.1232721081650211,-14,14,240,481,False,True,True,0,0,240,481
10,2026-04-23 00:00:00,21h00,Sintético,Eng. Biomédica,0,3,Biotecnologia,1,,Excel,Excel,False,False,,591,1029,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,-0.01739321080065282,0.017393210800652814,-2,2,589,1031,False,True,True,0,0,589,1031
10,2026-04-23 00:00:00,22h00,Sintético,Eng. Computadores e Telemática,0,1,Gestão e Planeamento em Turismo,1,,Excel,Excel,False,False,,812,1084,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,-0.07549356564979659,0.07549356564979659,-8,8,804,1092,False,True,True,0,0,804,1092
10,2026-04-23 00:00:00,23h00,Sintético,Eng. Mecânica,2,2,Eng. Eletrónica e Telecomunicações,1,,Excel,Excel,False,False,,1261,938,1.0,1.0,1.0,100.0,100.0,-0.4514290702514675,0.4514290702514674,-45,45,1216,983,False,True,True,0,0,1216,983
11,2026-05-04 00:00:00,21h00,Sintético,Gestão e Planeamento em Turismo,2,1,Contabilidade,1,,Excel,Excel,False,False,,1092,728,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,0.03381130637707841,-0.03381130637707837,4,-4,1096,724,False,True,True,0,0,1096,724
11,2026-05-04 00:00:00,22h00,Sintético,Economia,0,14,Fisioterapia,1,,Excel,Excel,False,False,,801,1350,1.0,1.0,1.3954548940149718,139.54548940149718,139.54548940149718,-0.006327660947586684,0.006327660947586744,-1,1,800,1351,False,True,True,0,0,800,1351
11,2026-05-05 00:00:00,21h00,Sintético,Administração Pública,0,0,Eng. Computadores e Telemática,1,,Excel,Excel,False,False,,463,804,1.0,1.0,1.0,100.0,100.0,0.45854174381745355,-0.4585417438174535,46,-46,509,758,False,True,True,0,0,509,758
11,2026-05-05 00:00:00,22h00,Sintético,Biotecnologia,1,1,Eng. e Gestão Industrial,1,,Excel,Excel,False,False,,1031,1252,1.0,1.0,1.0,100.0,100.0,0.384472744923488,-0.38447274492348804,38,-38,1069,1214,False,True,True,0,0,1069,1214
11,2026-05-07 00:00:00,21h00,Sintético,Eng. Eletrónica e Telecomunicações,2,2,Eng. Biomédica,1,,Excel,Excel,False,False,,983,589,1.0,1.0,1.0,100.0,100.0,-0.4741404143784579,0.4741404143784579,-47,47,936,636,False,True,True,0,0,936,636
2,2026-08-01 00:00:00,15h00,Sintético,Eng. Computacional,7,2,Biologia,2,A,,Excel,True,False,,612,226,1.037480744835512,1.0,1.1334615816706974,117.59445659941527,113.34615816706975,0.027782009361476456,-0.027782009361476373,3,-3,615,223,False,True,True,0,0,615,223
LM1,2026-05-13 00:00:00,21h00,Sintético,Contabilidade,3,1,Tecnologias de Informação,,,,Excel,False,False,,724,700,1.5,1.5,1.1161231740339044,167.41847610508566,167.41847610508566,0.44496188285730187,-0.4449618828573019,74,-74,798,626,False,True,True,0,0,798,626
LM2,2026-05-20 00:00:00,21h00,Sintético,Tecnologias de Informação,2,3,Ciências Biomédicas,,,,Excel,False,False,,626,890,1.5,1.5,1.0413797439924106,156.2069615988616,156.2069615988616,-0.08079976996747204,0.08079976996747218,-13,13,613,903,False,True,True,0,0,613,903
LM3,2026-05-28 00:00:00,21h00,Sintético,Ciências Biomédicas,6,1,Contabilidade,,,,Excel,False,False,,903,798,1.5,1.5,1.1962311988513155,179.43467982769732,179.43467982769732,0.2754617571574639,-0.27546175715746396,49,-49,952,749,False,True,True,0,0,952,749
E1,2026-05-13 00:00:00,22h00,Sintético,Fisioterapia,4,0,Eng. de Materiais,,,,Excel,False,False,,1351,713,1.5,1.5,1.2311444133449163,184.67166200173745,184.67166200173745,0.002797585198331287,-0.002797585198331279,1,-1,1352,712,False,True,True,0,0,1352,712
E1,2026-05-13 00:00:00,23h00,Sintético,Eng. e Gestão Industrial,4,2,Eng. Civil,,,,Excel,False,False,,1214,1042,1.5,1.5,1.0717734625362931,160.76601938044396,160.76601938044396,0.17020451209506993,-0.17020451209506998,27,-27,1241,1015,False,True,True,0,0,1241,1015
E1,2026-05-14 00:00:00,21h00,Sintético,Eng. Mecânica,4,0,Eng. Eletrónica e Telecomunicações,,,,Excel,False,False,,1216,936,1.5,1.5,1.2311444133449163,184.67166200173745,184.67166200173745,0.07050909562522967,-0.07050909562522961,13,-13,1229,923,False,True,True,0,0,1229,923
E1,2026-05-14 00:00:00,22h00,Sintético,Gestão e Planeamento em Turismo,3,1,Biotecnologia,,,,Excel,False,False,,1096,1069,1.5,1.5,1.1161231740339044,167.41847610508566,167.41847610508566,0.4381486221142722,-0.43814862211427225,73,-73,1169,996,False,True,True,0,0,1169,996
E2,2026-05-20 00:00:00,22h00,Sintético,Fisioterapia,2,1,Gestão e Planeamento em Turismo,,,,Excel,False,False,,1352,1169,1.5,1.5,1.0717734625362931,160.76601938044396,160.76601938044396,0.15636956835323645,-0.15636956835323637,25,-25,1377,1144,False,True,True,0,0,1377,1144
E2,2026-05-20 00:00:00,23h00,Sintético,Eng. e Gestão Industrial,0,4,Eng. Mecânica,,,,Excel,False,False,,1241,1229,1.5,1.5,1.2311444133449163,184.67166200173745,184.67166200173745,-0.5276029280358774,0.5276029280358774,-97,97,1144,1326,False,True,True,0,0,1144,1326
E3L,2026-05-28 00:00:00,22h00,Sintético,Gestão e Planeamento em Turismo,3,0,Eng. e Gestão Industrial,,,,Excel,False,False,,1144,1144,0.75,0.75,1.1962311988513155,89.71733991384866,89.71733991384866,0.5,-0.5,45,-45,1189,1099,False,True,True,0,0,1189,1099
E3,2026-06-03 00:00:00,17h30,Sintético,Fisioterapia,2,4,Eng. Mecânica,,,,Excel,False,False,,1377,1326,1.5,1.5,1.0717734625362931,160.76601938044396,160.76601938044396,-0.615319223886335,0.615319223886335,-99,99,1278,1425,False,True,True,0,0,1278,1425
