Jornada,Dia,Hora,Local,Equipa 1,Golos 1,Golos 2,Equipa 2,Divisao,Grupo,Fonte_Data,Fonte_Local,Data_Placeholder,Local_Placeholder,Falta de Comparência,Elo Antes 1,Elo Antes 2,Season Phase 1,Season Phase 2,Proportional Multiplier,K Factor 1,K Factor 2,Elo Change 1,Elo Change 2,Elo Delta 1,Elo Delta 2,Elo Depois 1,Elo Depois 2,Has Absence,Was In Previous Season 1,Was In Previous Season 2,Inter Group Adjustment 1,Inter Group Adjustment 2,Final Elo 1,Final Elo 2
6,2026-03-04 00:00:00,22h40,PAH,Eng. Física,6,15,Administração Pública,2,B,Excel,Excel,False,False,,444,591,1.1547005383792515,1.0563009905346672,1.0959582263852172,126.55035540481799,115.7661760115322,-0.20523023300349966,0.20523023300349974,-26,24,418,615,False,True,True,0,0,418,615
8,2026-03-04 00:00:00,22h40,PAH,Biotecnologia,11,17,Eng. Informática,1,,Excel,Excel,False,False,,796,778,1.0440126386761064,1.0440126386761064,1.0444932161107843,109.04641186311125,109.04641186311125,-0.5413518619012265,0.5413518619012265,-59,59,737,837,False,True,True,0,0,737,837
7,2026-03-04 00:00:00,23h00,PAH,Eng. Computacional,12,9,Psicologia,2,B,Excel,Excel,False,False,,496,421,1.0,1.0,1.0291860089647606,102.91860089647606,102.91860089647606,0.33386057541687786,-0.3338605754168779,34,-34,530,387,False,True,True,0,0,530,387
8,2026-03-04 00:00:00,23h00,PAH,Biologia,14,8,Eng. Aeroespacial,1,,Excel,Excel,False,False,,888,840,1.0440126386761064,1.0440126386761064,1.0575570503382523,110.41029266741586,110.41029266741586,0.39124156742750416,-0.39124156742750416,43,-43,931,797,False,True,True,0,0,931,797
7,2026-03-04 00:00:00,23h20,PAH,Eng. e Gestão Industrial,18,12,MTC,1,,Excel,Excel,False,False,,1102,687,1.0440126386761064,1.1017225651702667,1.0413797439924106,108.72136143893647,114.73115628676743,0.02140923325046018,-0.021409233250460114,2,-2,1104,685,False,True,True,0,0,1104,685
7,2026-03-04 00:00:00,23h20,PAH,Ciências do Mar,4,6,Eng. Física,2,B,Excel,Excel,False,False,,481,418,1.0,1.0563009905346672,1.0413797439924106,104.13797439924106,110.00104551019216,-0.6411252614133421,0.641125261413342,-67,71,414,489,False,False,True,0,0,414,489
7,2026-03-04 00:00:00,23h40,PAH,Administração Pública,10,9,Gestão,2,B,Excel,Excel,False,False,,615,504,1.0,1.0563009905346672,1.0105917512032914,101.05917512032914,106.74890678222006,0.2645703335567636,-0.2645703335567636,27,-28,642,476,False,True,True,0,0,642,476
8,2026-03-04 00:00:00,23h40,PAH,MTC,11,13,Eng. de Materiais,1,,Excel,Excel,False,False,,685,1348,1.0440126386761064,1.0440126386761064,1.0168457240564814,106.15997874987231,106.15997874987231,-0.002223480267688078,0.0022234802676880383,0,0,685,1348,False,True,True,0,0,685,1348
1,2026-03-18 00:00:00,21h20,Caixa UA,Eng. Computadores e Telemática,8,10,Eng. Aeroespacial,1,,Excel,Excel,False,False,,1005,797,1.0,1.0,1.0225651825635729,102.25651825635728,102.25651825635728,-0.8716638426541716,0.8716638426541716,-89,89,916,886,False,True,True,0,0,916,886
1,2026-03-18 00:00:00,21h40,Caixa UA,Eng. de Materiais,13,17,Eng. Informática,1,,Excel,Excel,False,False,,1348,837,1.0,1.0,1.0271894658159246,102.71894658159246,102.71894658159246,-0.991044432204034,0.991044432204034,-102,102,1246,939,False,True,True,0,0,1246,939
9,2026-03-18 00:00:00,22h00,Caixa UA,Matemática,6,17,Eng. Eletrónica e Telecomunicações,1,,Excel,Excel,False,False,,714,1075,1.0,1.0,1.1097617886603237,110.97617886603237,110.97617886603237,-0.03472567950413002,0.03472567950412997,-4,4,710,1079,False,True,True,0,0,710,1079
9,2026-03-18 00:00:00,22h20,Caixa UA,Eng. Mecânica,11,7,Biotecnologia,1,,Excel,Excel,False,False,,1251,737,1.0,1.0,1.0462355299946362,104.62355299946363,104.62355299946363,0.008713630395102423,-0.008713630395102472,1,-1,1252,736,False,True,True,0,0,1252,736
9,2026-03-18 00:00:00,22h40,Caixa UA,Eng. Informática,14,6,Biologia,1,,Excel,Excel,False,False,,939,931,1.0,1.0,1.0884229198901703,108.84229198901703,108.84229198901703,0.48158764877737414,-0.4815876487773741,52,-52,991,879,False,True,True,0,0,991,879
9,2026-03-18 00:00:00,23h00,Caixa UA,Eng. Aeroespacial,8,10,Tecnologias de Informação,1,,Excel,Excel,False,False,,886,755,1.0,1.0,1.0225651825635729,102.25651825635728,102.25651825635728,-0.769688755555601,0.769688755555601,-79,79,807,834,False,True,True,0,0,807,834
9,2026-03-18 00:00:00,23h20,Caixa UA,Eng. Computadores e Telemática,10,4,MTC,1,,Excel,Excel,False,False,,916,685,1.0,1.0,1.0959582263852172,109.59582263852172,109.59582263852172,0.10644412900488687,-0.10644412900488684,12,-12,928,673,False,True,True,0,0,928,673
9,2026-03-18 00:00:00,23h40,Caixa UA,Eng. e Gestão Industrial,5,10,Eng. de Materiais,1,,Excel,Excel,False,False,,1104,1246,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,-0.2128437677935133,0.21284376779351322,-23,23,1081,1269,False,True,True,0,0,1081,1269
10,2026-05-06 00:00:00,20h00,PAH,Eng. e Gestão Industrial,6,9,Eng. Eletrónica e Telecomunicações,1,,Excel,Excel,False,False,,1081,1079,1.0,1.0,1.0413797439924106,104.13797439924106,104.13797439924106,-0.5046050399709767,0.5046050399709766,-53,53,1028,1132,False,True,True,0,0,1028,1132
10,2026-05-06 00:00:00,20h20,PAH,Biotecnologia,14,8,Matemática,1,,Excel,Excel,False,False,,736,710,1.0,1.0,1.0575570503382523,105.75570503382524,105.75570503382524,0.44041724853025865,-0.44041724853025876,47,-47,783,663,False,True,True,0,0,783,663
10,2026-05-06 00:00:00,20h40,PAH,Biologia,1,20,Eng. Mecânica,1,,Excel,Excel,False,False,,879,1252,1.0,1.0,1.3492828476735634,134.92828476735633,134.92828476735633,-0.031205536127479425,0.03120553612747945,-4,4,875,1256,False,True,True,0,0,875,1256
10,2026-05-06 00:00:00,21h00,PAH,Tecnologias de Informação,4,17,Eng. Informática,1,,Excel,Excel,False,False,,834,991,1.0,1.0,1.1556834473676476,115.56834473676476,115.56834473676476,-0.19061431725453826,0.19061431725453826,-22,22,812,1013,False,True,True,0,0,812,1013
10,2026-05-06 00:00:00,21h20,PAH,MTC,12,9,Eng. Aeroespacial,1,,Excel,Excel,False,False,,673,807,1.0,1.0,1.0291860089647606,102.91860089647606,102.91860089647606,0.7745503141732155,-0.7745503141732154,80,-80,753,727,False,True,True,0,0,753,727
10,2026-05-06 00:00:00,21h40,PAH,Eng. de Materiais,9,7,Eng. Computadores e Telemática,1,,Excel,Excel,False,False,,1269,928,1.0,1.0,1.0254498997012387,102.54498997012386,102.54498997012386,0.041458256182546505,-0.04145825618254646,4,-4,1273,924,False,True,True,0,0,1273,924
11,2026-05-06 00:00:00,22h00,PAH,Eng. Eletrónica e Telecomunicações,16,6,Biotecnologia,1,,Excel,Excel,False,False,,1132,783,1.0,1.0,1.10305425242207,110.305425242207,110.305425242207,0.03862708048597541,-0.038627080485975275,4,-4,1136,779,False,True,True,0,0,1136,779
7,2026-05-06 00:00:00,22h20,Caixa UA,Design,9,10,Contabilidade,2,A,Excel,Excel,False,False,,487,746,1.0563009905346672,1.0563009905346672,1.0105917512032914,106.74890678222006,106.74890678222006,-0.08428678377252943,0.0842867837725294,-9,9,478,755,False,True,False,0,0,478,755
11,2026-05-06 00:00:00,22h20,PAH,Matemática,17,9,Biologia,1,,Excel,Excel,False,False,,663,875,1.0,1.0,1.0656648499861847,106.56648499861848,106.56648499861848,0.8757290153768148,-0.8757290153768147,93,-93,756,782,False,True,True,0,0,756,782
7,2026-05-06 00:00:00,22h40,Caixa UA,Línguas e Relações Empresariais,12,13,Eng. Civil,2,A,Excel,Excel,False,False,,695,718,1.0563009905346672,1.0,1.0080363905839886,106.47898378688579,100.80363905839886,-0.4472377056107643,0.44723770561076437,-48,45,647,763,False,True,True,0,0,647,763
11,2026-05-06 00:00:00,22h40,PAH,Eng. Mecânica,17,8,Tecnologias de Informação,1,,Excel,Excel,False,False,,1256,812,1.0,1.0,1.0782907841670066,107.82907841670067,107.82907841670067,0.016473506929516657,-0.016473506929516712,2,-2,1258,810,False,True,True,0,0,1258,810
7,2026-05-06 00:00:00,23h00,Caixa UA,Biologia e Geologia,6,8,Música,2,A,Excel,Excel,False,False,,549,278,1.0,1.0563009905346672,1.0291860089647606,102.91860089647606,108.71302007138976,-0.9238610865589447,0.9238610865589447,-95,100,454,378,False,True,False,0,0,454,378
11,2026-05-06 00:00:00,23h00,PAH,Eng. Informática,13,10,MTC,1,,Excel,Excel,False,False,,1013,753,1.0,1.0,1.026583631304232,102.6583631304232,102.6583631304232,0.08357862293048657,-0.08357862293048655,9,-9,1022,744,False,True,True,0,0,1022,744
6,2026-05-06 00:00:00,23h20,Caixa UA,Contabilidade,6,10,Línguas e Relações Empresariais,2,A,Excel,Excel,False,False,,755,647,1.0,1.0,1.0524097791489255,105.24097791489255,105.24097791489255,-0.7300185634671421,0.7300185634671421,-77,77,678,724,False,False,True,0,0,678,724
11,2026-05-06 00:00:00,23h20,PAH,Eng. Aeroespacial,9,21,Eng. de Materiais,1,,Excel,Excel,False,False,,727,1273,1.0,1.0,1.0884229198901703,108.84229198901703,108.84229198901703,-0.006503785607402906,0.006503785607402834,-1,1,726,1274,False,True,True,0,0,726,1274
1,2026-05-06 00:00:00,23h40,Caixa UA,Economia,5,15,Design,2,A,Excel,Excel,False,False,,428,478,1.0,1.0,1.1161231740339044,111.61231740339043,111.61231740339043,-0.3868631798468569,0.3868631798468569,-43,43,385,521,False,True,True,0,0,385,521
11,2026-05-06 00:00:00,23h40,PAH,Eng. Computadores e Telemática,10,7,Eng. e Gestão Industrial,1,,Excel,Excel,False,False,,924,1028,1.0,1.0,1.0363112099103142,103.63112099103142,103.63112099103142,0.722696222960249,-0.722696222960249,75,-75,999,953,False,True,True,0,0,999,953
1,2026-05-13 00:00:00,16h30,PAH,Eng. Civil,6,5,Contabilidade,2,A,Excel,Excel,False,False,,763,678,1.0,1.0,1.0183993761470242,101.83993761470242,101.83993761470242,0.3136997423166875,-0.3136997423166875,32,-32,795,646,False,True,False,0,0,795,646
8,2026-05-13 00:00:00,16h30,PAH,Eng. Mecânica B,9,11,"Línguas, Literaturas e Culturas",2,B,Excel,Excel,False,False,,266,322,1.0,1.0,1.0202697667623288,102.02697667623288,102.02697667623288,-0.3738397589579467,0.37383975895794663,-38,38,228,360,False,False,False,0,0,228,360
8,2026-05-13 00:00:00,16h50,PAH,Contabilidade,13,6,Gestão e Planeamento em Turismo,2,A,Excel,Excel,False,False,,646,584,1.0,1.0,1.0803866526987886,108.03866526987886,108.03866526987886,0.3609966304745663,-0.36099663047456637,39,-39,685,545,False,False,True,0,0,685,545
8,2026-05-13 00:00:00,16h50,PAH,Psicologia,12,14,Eng. Biomédica,2,B,Excel,Excel,False,False,,387,508,1.0,1.0,1.0155344930023524,101.55344930023524,101.55344930023524,-0.2470419817120562,0.24704198171205616,-25,25,362,533,False,True,True,0,0,362,533
8,2026-05-13 00:00:00,17h10,PAH,Eng. Civil,13,12,Design,2,A,Excel,Excel,False,False,,795,521,1.0,1.0,1.0080363905839886,100.80363905839886,100.80363905839886,0.07421791861256899,-0.07421791861256902,7,-7,802,514,False,True,True,0,0,802,514
8,2026-05-13 00:00:00,17h10,PAH,Eng. Física,7,15,Eng. Computacional,2,B,Excel,Excel,False,False,,489,530,1.0,1.0,1.0791935024728683,107.91935024728683,107.91935024728683,-0.40670009774874816,0.40670009774874816,-44,44,445,574,False,True,True,0,0,445,574
8,2026-05-13 00:00:00,17h30,PAH,Música,0,21,Línguas e Relações Empresariais,2,A,Excel,Excel,False,False,,378,724,1.0,1.0,1.4531984602822678,145.31984602822678,145.31984602822678,-0.039666341857291926,0.03966634185729201,-6,6,372,730,False,False,True,0,0,372,730
8,2026-05-13 00:00:00,17h30,PAH,Gestão,7,6,Ciências do Mar,2,B,Excel,Excel,False,False,,476,414,1.0,1.0,1.0155344930023524,101.55344930023524,101.55344930023524,0.3609966304745663,-0.36099663047456637,37,-37,513,377,False,True,False,0,0,513,377
8,2026-05-13 00:00:00,17h50,PAH,Economia,13,6,Biologia e Geologia,2,A,Excel,Excel,False,False,,385,454,1.0,1.0,1.0803866526987886,108.03866526987886,108.03866526987886,0.6537385749742919,-0.6537385749742918,71,-71,456,383,False,True,True,0,0,456,383
9,2026-05-13 00:00:00,17h50,PAH,"Línguas, Literaturas e Culturas",5,16,Psicologia,2,B,Excel,Excel,False,False,,360,362,1.0,1.0,1.1233497625229583,112.33497625229583,112.33497625229583,-0.4953949600290234,0.4953949600290233,-56,56,304,418,False,False,True,0,0,304,418
9,2026-05-13 00:00:00,18h10,PAH,Gestão e Planeamento em Turismo,6,18,Eng. Civil,2,A,Excel,Excel,False,False,,545,802,1.0,1.0,1.1161231740339044,111.61231740339043,111.61231740339043,-0.08571946895772545,0.08571946895772542,-10,10,535,812,False,True,True,0,0,535,812
9,2026-05-13 00:00:00,18h10,PAH,Eng. Biomédica,21,0,Eng. Física,2,B,Excel,Excel,False,False,,533,445,1.0,1.0,1.4531984602822678,145.31984602822678,145.31984602822678,0.3077818385089166,-0.3077818385089166,45,-45,578,400,False,True,True,0,0,578,400
9,2026-05-13 00:00:00,18h30,PAH,Design,21,0,Música,2,A,Excel,Excel,False,False,,514,372,1.0,1.0,1.4531984602822678,145.31984602822678,145.31984602822678,0.21284376779351322,-0.2128437677935133,31,-31,545,341,False,True,False,0,0,545,341
9,2026-05-13 00:00:00,18h30,PAH,Eng. Computacional,16,9,Gestão,2,B,Excel,Excel,False,False,,574,513,1.0,1.0,1.0592238410488122,105.92238410488122,105.92238410488122,0.36312396247085243,-0.36312396247085243,38,-38,612,475,False,True,True,0,0,612,475
9,2026-05-13 00:00:00,18h50,PAH,Línguas e Relações Empresariais,15,20,Economia,2,A,Excel,Excel,False,False,,730,456,1.0,1.0,1.0291860089647606,102.91860089647606,102.91860089647606,-0.925782081387431,0.925782081387431,-95,95,635,551,False,True,True,0,0,635,551
9,2026-05-13 00:00:00,18h50,PAH,Ciências do Mar,11,15,Administração Pública,2,B,Excel,Excel,False,False,,377,642,1.0,1.0,1.0315014846402712,103.15014846402713,103.15014846402713,-0.08011834302901932,0.08011834302901921,-8,8,369,650,False,False,True,0,0,369,650
9,2026-05-13 00:00:00,19h10,PAH,Biologia e Geologia,10,21,Física,2,A,Excel,Excel,False,False,,383,539,1.0,1.0,1.0770154403043632,107.70154403043632,107.70154403043632,-0.19203934377285506,0.19203934377285514,-21,21,362,560,False,True,False,0,0,362,560
LM1,2026-05-13 00:00:00,18h30,Caixa UA,Eng. Aeroespacial,11,12,Contabilidade,,,Calendário PDF Playoffs,Excel,False,False,,726,685,1.5,1.5,1.0087391026304013,151.3108653945602,151.3108653945602,-0.5932999022512518,0.5932999022512518,-90,90,636,775,False,True,False,0,0,636,775
LM2,2026-05-13 00:00:00,19h00,Caixa UA,Contabilidade,14,13,Administração Pública,,,Calendário PDF Playoffs,Excel,False,False,,775,650,1.5,1.5,1.0074383251323098,151.11574876984648,151.11574876984648,0.24025307335204216,-0.2402530733520421,36,-36,811,614,False,False,True,0,0,811,614
LM3,2026-05-13 00:00:00,19h30,Caixa UA,Administração Pública,10,11,Eng. Aeroespacial,,,Calendário PDF Playoffs,Excel,False,False,,614,636,1.5,1.5,1.009576582776887,151.43648741653305,151.43648741653305,-0.449515741335684,0.44951574133568395,-68,68,546,704,False,True,True,0,0,546,704
E1,2026-05-13 00:00:00,18h00,Caixa UA,Eng. de Materiais,11,8,Eng. Biomédica,,,Calendário PDF Playoffs,Excel,False,False,,1274,578,1.5,1.5,1.0323578626791556,154.85367940187334,154.85367940187334,0.0016416722038640197,-0.0016416722038641103,0,0,1274,578,False,True,True,0,0,1274,578
E1,2026-05-13 00:00:00,19h30,Caixa UA,Eng. Mecânica,18,9,Eng. Civil,,,Calendário PDF Playoffs,Excel,False,False,,1258,812,1.5,1.5,1.0717734625362931,160.76601938044396,160.76601938044396,0.0161776957773192,-0.01617769577731934,3,-3,1261,809,False,True,True,0,0,1261,809
E1,2026-05-13 00:00:00,21h00,Caixa UA,Eng. Eletrónica e Telecomunicações,19,15,Eng. Informática,,,Calendário PDF Playoffs,Excel,False,False,,1136,1022,1.5,1.5,1.0239204907045867,153.588073605688,153.588073605688,0.25922917135863655,-0.25922917135863655,40,-40,1176,982,False,True,True,0,0,1176,982
E1,2026-05-13 00:00:00,22h30,Caixa UA,Eng. Computadores e Telemática,11,13,Eng. e Gestão Industrial,,,Calendário PDF Playoffs,Excel,False,False,,999,953,1.5,1.5,1.0168457240564814,152.52685860847222,152.52685860847222,-0.6043624669113161,0.6043624669113159,-92,92,907,1045,False,True,True,0,0,907,1045
