Jornada,Dia,Hora,Local,Equipa 1,Golos 1,Golos 2,Equipa 2,Divisao,Grupo,Falta de Comparência,Elo Antes 1,Elo Antes 2,Season Phase 1,Season Phase 2,Proportional Multiplier,K Factor 1,K Factor 2,Elo Change 1,Elo Change 2,Elo Delta 1,Elo Delta 2,Elo Depois 1,Elo Depois 2,Has Absence,Inter Group Adjustment 1,Inter Group Adjustment 2,Final Elo 1,Final Elo 2
8,2025-03-31 00:00:00,21h00,Sintético,Fisioterapia,2.0,4.0,Finanças,1.0,,,1075,1058,1.0440126386761064,1.0440126386761064,1.0717734625362931,111.89450406855424,111.89450406855424,-0.5390641711450747,0.5390641711450745,-60,60,1015,1118,False,0,0,1015,1118
8,2025-03-31 00:00:00,22h00,Sintético,EGI,2.0,3.0,Eng. Mecânica,1.0,,,1169,1232,1.0440126386761064,1.0440126386761064,1.0413797439924106,108.72136143893647,108.72136143893647,-0.3588747385866579,0.35887473858665786,-39,39,1130,1271,False,0,0,1130,1271
7,2025-03-31 00:00:00,23h00,Sintético,Eng. Mecânica B,3.0,0.0,Psicologia,2.0,A,,700,500,1.0730485939541088,1.0730485939541088,1.1962311988513155,128.3614205971442,128.3614205971442,0.1368068886032101,-0.13680688860321,18,-18,718,482,False,0,0,718,482
7,2025-04-01 00:00:00,21h00,Sintético,ECT,5.0,0.0,Design,2.0,B,,729,368,1.1547005383792515,1.0563009905346672,1.2589254117941673,145.36818507780458,132.98041594874428,0.03472567950412997,-0.03472567950413002,5,-5,734,363,False,0,0,734,363
9,2025-04-03 00:00:00,21h00,Sintético,Eng. Informática,0.0,7.0,EGI,1.0,,,686,1130,1.0,1.0,1.3020054543174677,130.20054543174678,130.20054543174678,-0.016473506929516712,0.016473506929516657,-2,2,684,1132,False,0,0,684,1132
9,2025-04-03 00:00:00,22h00,Sintético,Eng. Mecânica,6.0,1.0,Eng.Cívil,1.0,,,1271,796,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,0.01243273525444244,-0.012432735254442407,1,-1,1272,795,False,0,0,1272,795
9,2025-04-03 00:00:00,23h00,Sintético,Biotecnologia,3.0,3.0,Fisioterapia,1.0,,,1148,1015,1.0,1.0,1.0,100.0,100.0,-0.27293791909752774,0.2729379190975278,-27,27,1121,1042,False,0,0,1121,1042
9,2025-04-07 00:00:00,21h00,Sintético,Eng. Física,7.0,1.0,Gestao,1.0,,,850,938,1.0,1.0,1.214814044039067,121.4814044039067,121.4814044039067,0.6922181614910834,-0.6922181614910834,84,-84,934,854,False,0,0,934,854
7,2025-04-07 00:00:00,22h00,Sintético,Eng. Materiais,4.0,6.0,Contabilidade,2.0,B,,663,698,1.0563009905346672,1.0563009905346672,1.0413797439924106,110.00104551019216,110.00104551019216,-0.42010023964211857,0.4201002396421185,-46,46,617,744,False,0,0,617,744
9,2025-04-08 00:00:00,21h00,Sintético,GPT,0.0,1.0,Finanças,1.0,,,1184,1118,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,-0.6474576124292521,0.647457612429252,-69,69,1115,1187,False,0,0,1115,1187
9,2025-04-08 00:00:00,22h00,Sintético,Economia,1.0,3.0,EET,1.0,,,928,936,1.0,1.0,1.1161231740339044,111.61231740339043,111.61231740339043,-0.4815876487773741,0.48158764877737414,-54,54,874,990,False,0,0,874,990
7,2025-04-08 00:00:00,23h00,Sintético,Música,1.0,3.0,Biologia e Geologia,2.0,B,,279,409,1.0563009905346672,1.1547005383792515,1.1161231740339044,117.896201429071,128.87880299545083,-0.23194799683241596,0.23194799683241607,-27,30,252,439,False,0,0,252,439
8,2025-04-09 00:00:00,20h30,Sintético,CBM,0.0,3.0,Eng. Mecânica B,2.0,A,,532,718,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,-0.1527590469188147,0.1527590469188147,-18,18,514,736,False,0,0,514,736
7,2025-04-09 00:00:00,20h30,Sintético,TI,0.0,3.0,Geologia,2.0,B,,569,440,1.0563009905346672,1.0563009905346672,1.1962311988513155,126.3580200255117,126.3580200255117,-0.7664071490419864,0.7664071490419864,-97,97,472,537,False,0,0,472,537
8,2025-04-09 00:00:00,21h30,Sintético,Eng. Computacional,2.0,3.0,AP,2.0,A,,464,678,1.0,1.0,1.0413797439924106,104.13797439924106,104.13797439924106,-0.12228013947680864,0.12228013947680871,-13,13,451,691,False,0,0,451,691
8,2025-04-09 00:00:00,22h30,Sintético,LRE,0.0,3.0,Eng. Química,2.0,A,,233,588,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,-0.036626441176046944,0.03662644117604685,-4,4,229,592,False,0,0,229,592
8,2025-04-10 00:00:00,21h00,Sintético,Psicologia,0.0,3.0,Matemática,2.0,A,,482,323,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,-0.8122114503474263,0.8122114503474263,-97,97,385,420,False,0,0,385,420
8,2025-04-10 00:00:00,22h00,Sintético,MTC,1.0,4.0,Eng. Biomédica,2.0,A,,437,545,1.0,1.0,1.148698354997035,114.86983549970351,114.86983549970351,-0.26998143653285794,0.2699814365328579,-31,31,406,576,False,0,0,406,576
10,2025-04-14 00:00:00,21h00,Sintético,GPT,9.0,0.0,Gestao,1.0,,,1115,854,1.0,1.0,1.335141362540313,133.5141362540313,133.5141362540313,0.08287587343119274,-0.0828758734311928,11,-11,1126,843,False,0,0,1126,843
10,2025-04-14 00:00:00,22h00,Sintético,EGI,7.0,2.0,Eng. Física,1.0,,,1132,934,1.0,1.0,1.1334615816706974,113.34615816706975,113.34615816706975,0.13899678995854903,-0.1389967899585489,16,-16,1148,918,False,0,0,1148,918
10,2025-04-15 00:00:00,21h00,Sintético,Eng.Cívil,4.0,4.0,Eng. Informática,1.0,,,795,684,1.0,1.0,1.0,100.0,100.0,-0.23542966644323637,0.23542966644323637,-24,24,771,708,False,0,0,771,708
10,2025-04-15 00:00:00,22h00,Sintético,Fisioterapia,9.0,5.0,Economia,1.0,,,1042,874,1.0,1.0,1.0605404816140187,106.05404816140187,106.05404816140187,0.17547119454304327,-0.1754711945430433,19,-19,1061,855,False,0,0,1061,855
10,2025-04-15 00:00:00,23h00,Sintético,Finanças,4.0,0.0,Biotecnologia,1.0,,,1187,1121,1.0,1.0,1.2311444133449163,123.11444133449163,123.11444133449163,0.35254238757074785,-0.35254238757074796,43,-43,1230,1078,False,0,0,1230,1078
8,2025-05-05 00:00:00,21h00,Sintético,Design,2.0,3.0,Biologia,2.0,B,,363,379,1.0,1.0563009905346672,1.0413797439924106,104.13797439924106,110.00104551019216,-0.463225166388183,0.463225166388183,-48,51,315,430,False,0,0,315,430
8,2025-05-05 00:00:00,22h00,Sintético,Geologia,0.0,1.0,ECT,2.0,B,,537,734,1.0,1.0563009905346672,1.0717734625362931,107.17734625362931,113.21153701058564,-0.1401027223029501,0.14010272230295007,-15,16,522,750,False,0,0,522,750
8,2025-05-05 00:00:00,23h00,Sintético,Contabilidade,4.0,1.0,TI,2.0,B,,744,472,1.0,1.0,1.148698354997035,114.86983549970351,114.86983549970351,0.07549356564979659,-0.07549356564979659,9,-9,753,463,False,0,0,753,463
8,2025-05-06 00:00:00,21h00,Sintético,Biologia e Geologia,1.0,6.0,Eng. Materiais,2.0,B,,439,617,1.0563009905346672,1.0,1.1962311988513155,126.3580200255117,119.62311988513154,-0.1625411964814834,0.16254119648148346,-21,19,418,636,False,0,0,418,636
11,2025-05-06 00:00:00,22h00,Sintético,Eng. Informática,0.0,1.0,EET,1.0,,,708,990,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,-0.0693113588793653,0.06931135887936535,-7,7,701,997,False,0,0,701,997
11,2025-05-06 00:00:00,23h00,Sintético,Eng. Mecânica,4.0,1.0,Fisioterapia,1.0,,,1272,1061,1.0,1.0,1.148698354997035,114.86983549970351,114.86983549970351,0.12527679844770145,-0.12527679844770148,14,-14,1286,1047,False,0,0,1286,1047
9,2025-05-08 00:00:00,21h00,Sintético,Eng. Mecânica B,1.0,1.0,Eng. Computacional,2.0,A,,736,451,1.0,1.0,1.0,100.0,100.0,-0.43244997100342386,0.4324499710034238,-43,43,693,494,False,0,0,693,494
9,2025-05-08 00:00:00,22h00,Sintético,Matemática,1.0,4.0,CBM,2.0,A,,420,514,1.0,1.0,1.148698354997035,114.86983549970351,114.86983549970351,-0.2961348228285596,0.29613482282855963,-34,34,386,548,False,0,0,386,548
9,2025-05-08 00:00:00,23h00,Sintético,Eng. Biomédica,3.0,0.0,Psicologia,2.0,A,,576,385,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,0.14689369395084373,-0.1468936939508437,18,-18,594,367,False,0,0,594,367
11,2025-05-13 00:00:00,22h00,Sintético,Economia,1.0,8.0,Finanças,1.0,,,855,1230,1.0,1.0,1.2311444133449163,123.11444133449163,123.11444133449163,-0.030653430031715508,0.03065343003171561,-4,4,851,1234,False,0,0,851,1234
11,2025-05-13 00:00:00,23h00,Sintético,Biotecnologia,1.0,2.0,GPT,1.0,,,1078,1126,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,-0.39124156742750416,0.39124156742750416,-42,42,1036,1168,False,0,0,1036,1168
9,2025-05-14 00:00:00,20h30,Sintético,AP,5.0,4.0,LRE,2.0,A,,691,229,1.0,1.0,1.0225651825635729,102.25651825635728,102.25651825635728,0.01399202039898284,-0.013992020398982879,1,-1,692,228,False,0,0,692,228
9,2025-05-14 00:00:00,21h30,Sintético,Biologia,2.0,3.0,Geologia,2.0,B,,430,522,1.0,1.0,1.0413797439924106,104.13797439924106,104.13797439924106,-0.2999887748147414,0.2999887748147414,-31,31,399,553,False,0,0,399,553
9,2025-05-14 00:00:00,22h30,Sintético,ECT,2.0,1.0,Contabilidade,2.0,B,,750,753,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,0.5069073158219576,-0.5069073158219576,54,-54,804,699,False,0,0,804,699
11,2025-05-15 00:00:00,21h00,Sintético,Gestao,0.0,5.0,EGI,1.0,,,843,1148,1.0,1.0,1.2589254117941673,125.89254117941672,125.89254117941672,-0.05683152084009725,0.05683152084009724,-7,7,836,1155,False,0,0,836,1155
10,2025-05-15 00:00:00,22h00,Sintético,EET,2.0,2.0,Eng. Mecânica,1.0,,,997,1286,1.0,1.0,1.0,100.0,100.0,0.43473385343441684,-0.43473385343441673,43,-43,1040,1243,False,0,0,1040,1243
11,2025-05-19 00:00:00,21h00,Sintético,Eng. Física,1.0,3.0,Eng.Cívil,1.0,,,918,771,1.0,1.0,1.1161231740339044,111.61231740339043,111.61231740339043,-0.7947697669965003,0.7947697669965004,-89,89,829,860,False,0,0,829,860
9,2025-05-19 00:00:00,22h00,Sintético,TI,5.0,1.0,Biologia e Geologia,2.0,B,,463,418,1.0,1.0,1.174618943088019,117.4618943088019,117.4618943088019,0.3978419068252831,-0.39784190682528303,47,-47,510,371,False,0,0,510,371
9,2025-05-19 00:00:00,23h00,Sintético,Eng. Materiais,2.0,4.0,Música,2.0,B,,636,252,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,-0.9717160933323667,0.9717160933323667,-104,104,532,356,False,0,0,532,356
E1,2025-05-20 00:00:00,20h00,,Eng. Mecânica,1.0,1.0,ECT,,,,1243,804,1.5,1.5,1.0,150.0,150.0,-0.4827635025495661,0.482763502549566,-72,72,1171,876,False,0,0,1171,876
E1,2025-05-20 00:00:00,21h00,,GPT,1.0,0.0,Biotecnologia,,,,1168,1036,1.5,1.5,1.0717734625362931,160.76601938044396,160.76601938044396,0.22868260299319765,-0.22868260299319768,37,-37,1205,999,False,0,0,1205,999
E1,2025-05-20 00:00:00,22h00,,EGI,5.0,1.0,AP,,,,1155,692,1.5,1.5,1.174618943088019,176.19284146320285,176.19284146320285,0.01386551944838732,-0.013865519448387336,2,-2,1157,690,False,0,0,1157,690
E1,2025-05-20 00:00:00,23h00,,Finanças,3.0,0.0,Fisioterapia,,,,1234,1047,1.5,1.5,1.1962311988513155,179.43467982769732,179.43467982769732,0.15157081899986447,-0.15157081899986438,27,-27,1261,1020,False,0,0,1261,1020
E2,2025-05-21 00:00:00,20h00,,ECT,0.0,2.0,GPT,,,,876,1205,1.5,1.5,1.148698354997035,172.30475324955526,172.30475324955526,-0.0460799477673234,0.04607994776732349,-8,8,868,1213,False,0,0,868,1213
E2,2025-05-21 00:00:00,21h00,,EGI,3.0,1.0,Finanças,,,,1157,1261,1.5,1.5,1.1161231740339044,167.41847610508566,167.41847610508566,0.722696222960249,-0.722696222960249,121,-121,1278,1140,False,0,0,1278,1140
E3L,2025-05-21 00:00:00,22h00,,ECT,0.0,3.0,Finanças,,,,868,1140,0.75,0.75,1.1962311988513155,89.71733991384866,89.71733991384866,-0.07549356564979659,0.07549356564979659,-7,7,861,1147,False,0,0,861,1147
E3,2025-05-21 00:00:00,23h00,,EGI,4.0,0.0,GPT,,,,1278,1213,1.5,1.5,1.2311444133449163,184.67166200173745,184.67166200173745,0.3546475495606175,-0.3546475495606176,65,-65,1343,1148,False,0,0,1343,1148
